feature,model_vars,default
bank_txn_expense_health_min_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_utilities_max_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_utilities_min_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_education_max_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_education_min_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_max_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_min_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_donations_max_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_donations_min_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_centrelink_max_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_centrelink_min_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_fees_max_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_fees_min_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_entertainment_max_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_entertainment_min_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_max_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_min_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_transport_max_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_transport_min_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_max_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_min_ratio_56d,model_vars_expense,-1000000
bank_txn_expense_diningout_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_diningout_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_groceries_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_groceries_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_retail_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_retail_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_automotive_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_automotive_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_rent_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_rent_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_health_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_health_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_utilities_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_utilities_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_education_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_education_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_donations_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_donations_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_centrelink_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_centrelink_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_fees_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_fees_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_entertainment_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_entertainment_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_transport_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_transport_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_max_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_min_ratio_84d,model_vars_expense,-1000000
bank_txn_expense_diningout_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_diningout_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_groceries_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_groceries_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_retail_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_retail_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_automotive_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_automotive_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_rent_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_rent_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_health_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_health_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_utilities_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_utilities_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_education_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_education_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_donations_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_donations_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_centrelink_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_centrelink_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_fees_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_fees_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_entertainment_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_entertainment_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_transport_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_transport_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_max_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_min_ratio_168d,model_vars_expense,-1000000
bank_txn_expense_diningout_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_diningout_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_groceries_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_groceries_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_retail_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_retail_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_automotive_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_automotive_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_rent_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_rent_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_health_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_health_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_utilities_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_utilities_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_education_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_education_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_donations_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_donations_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_centrelink_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_centrelink_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_fees_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_fees_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_entertainment_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_entertainment_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_transport_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_transport_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_max_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_min_ratio_182d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_health_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_health_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_education_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_education_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_max_7d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_min_7d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_health_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_health_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_education_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_education_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_max_14d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_min_14d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_health_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_health_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_education_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_education_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_max_28d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_min_28d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_health_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_health_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_education_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_education_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_max_56d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_min_56d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_health_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_health_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_education_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_education_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_max_84d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_min_84d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_health_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_health_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_education_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_education_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_max_168d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_min_168d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_diningout_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_externaltransfers_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_internaltransfer_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_groceries_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_retail_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_departmentstores_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_automotive_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_rent_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_health_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_health_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_utilities_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_education_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_education_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_telecommunications_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_donations_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_centrelink_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_fees_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_entertainment_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_homeimprovement_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_transport_daily_min_182d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_max_182d,model_vars_expense,-1000000
bank_txn_expense_subscriptiontv_daily_min_182d,model_vars_expense,-1000000
